0.0,3.0,19.0,880.0,
0.0,0.0,4.0,518.0,
0.0,0.0,6.0,559.0,
0.0,0.0,4.0,529.0,
0.0,0.0,5.0,591.0,
0.0,0.0,4.0,505.0,
0.0,0.0,45.0,651.0,
0.0,0.0,4.0,482.0,
0.0,0.0,5.0,572.0,
0.0,0.0,4.0,478.0,
0.0,0.0,27.0,588.0,
0.0,0.0,4.0,465.0,
0.0,0.0,3.0,612.0,
0.0,0.0,5.0,488.0,
0.0,0.0,4.0,605.0,
0.0,0.0,4.0,462.0,
0.0,1.0,3.0,592.0,
0.0,0.0,5.0,475.0,
0.0,0.0,4.0,578.0,
0.0,0.0,5.0,472.0,
0.0,13.0,3.0,534.0,
0.0,0.0,5.0,510.0,
0.0,0.0,3.0,571.0,
0.0,0.0,4.0,500.0,
0.0,0.0,3.0,583.0,
0.0,0.0,4.0,503.0,
0.0,0.0,4.0,532.0,
0.0,0.0,5.0,514.0,
0.0,0.0,4.0,568.0,
0.0,0.0,5.0,527.0,
0.0,0.0,4.0,509.0,
0.0,0.0,6.0,514.0,
0.0,0.0,4.0,539.0,
0.0,0.0,7.0,507.0,
0.0,0.0,4.0,563.0,
0.0,0.0,6.0,514.0,
0.0,0.0,3.0,526.0,
0.0,1.0,5.0,520.0,
0.0,0.0,4.0,549.0,
0.0,0.0,5.0,515.0,
0.0,0.0,5.0,550.0,
0.0,0.0,5.0,495.0,
0.0,0.0,4.0,590.0,
0.0,0.0,4.0,497.0,
0.0,0.0,4.0,571.0,
0.0,1.0,5.0,510.0,
0.0,0.0,3.0,554.0,
0.0,0.0,8.0,495.0,
0.0,0.0,3.0,550.0,
0.0,0.0,5.0,497.0,
0.0,0.0,4.0,588.0,
0.0,0.0,6.0,502.0,
0.0,0.0,3.0,536.0,
0.0,0.0,5.0,498.0,
0.0,0.0,4.0,561.0,
0.0,0.0,4.0,486.0,
0.0,0.0,3.0,558.0,
0.0,0.0,6.0,513.0,
0.0,0.0,3.0,470.0,
0.0,0.0,4.0,573.0,
0.0,0.0,4.0,465.0,
0.0,0.0,3.0,599.0,
0.0,0.0,4.0,475.0,
0.0,0.0,4.0,566.0,
0.0,0.0,5.0,478.0,
0.0,0.0,4.0,605.0,
0.0,0.0,3.0,493.0,
0.0,0.0,6.0,585.0,
0.0,0.0,4.0,512.0,
0.0,0.0,5.0,616.0,
0.0,0.0,4.0,487.0,
0.0,1.0,6.0,652.0,
0.0,0.0,9.0,659.0,
0.0,0.0,4.0,486.0,
0.0,0.0,3.0,570.0,
0.0,1.0,3.0,483.0,
0.0,0.0,6.0,587.0,
0.0,0.0,3.0,470.0,
0.0,0.0,4.0,562.0,
0.0,0.0,4.0,497.0,
0.0,0.0,6.0,559.0,
0.0,0.0,5.0,512.0,
0.0,0.0,5.0,657.0,
0.0,0.0,3.0,519.0,
0.0,0.0,5.0,514.0,
0.0,0.0,3.0,556.0,
0.0,0.0,5.0,495.0,
0.0,0.0,4.0,659.0,
0.0,0.0,4.0,716.0,
0.0,0.0,4.0,505.0,
0.0,0.0,4.0,807.0,
0.0,0.0,4.0,503.0,
0.0,0.0,5.0,567.0,
0.0,0.0,4.0,515.0,
0.0,0.0,5.0,550.0,
0.0,0.0,4.0,507.0,
0.0,0.0,5.0,553.0,
0.0,1.0,4.0,462.0,
0.0,0.0,5.0,562.0,
0.0,0.0,4.0,472.0,
